target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	715.638	10	1.78288
Phel_contig_10	2138	1948.62	454.956	29.7891
Phel_contig_100	10344	10154.6	2732	34.3266
Phel_contig_1000	4676	4486.62	9025	256.651
Phel_contig_10000	843	653.705	12	2.34214
Phel_contig_10001	1108	918.619	161	22.3617
Phel_contig_10002	3127	2937.62	148.325	6.44218
Phel_contig_10003	1120	930.619	81.0863	11.117
Phel_contig_10004	712	522.748	84	20.5022
Phel_contig_10005	1319	1129.62	81	9.14886
Phel_contig_10006	861	671.689	33	6.26845
Phel_contig_10007	777	587.721	19	4.12474
Phel_contig_10008	510	322.02	11	4.35838
Phel_contig_10009	609	420.013	27.672	8.40606
Phel_contig_1001	1473	1283.62	400	39.7592
Phel_contig_10010	771	581.721	0	0
Phel_contig_10011	1568	1378.62	451.577	41.7929
Phel_contig_10012	692	502.761	316	80.1936
Phel_contig_10013	2373	2183.62	115	6.71947
Phel_contig_10014	793	603.721	208	43.9583
Phel_contig_10015	1463	1273.62	78.9448	7.90857
Phel_contig_10016	938	748.619	47.1545	8.03668
Phel_contig_10017	1069	879.619	90.8531	13.1783
Phel_contig_10018	846	656.705	158.387	30.7724
Phel_contig_10019	679	489.786	68.0935	17.7384
Phel_contig_1002	859	669.705	3	0.571547
Phel_contig_10020	1174	984.619	142	18.4007
Phel_contig_10021	2110	1920.62	565	37.5337
Phel_contig_10022	806	616.721	27	5.58585
Phel_contig_10023	1575	1385.62	1	0.0920811
Phel_contig_10024	928	738.619	70	12.0918
Phel_contig_10025	1488	1298.62	114	11.2005
Phel_contig_10026	598	409.054	88	27.4483
Phel_contig_10027	1401	1211.62	7044.97	741.869
Phel_contig_10028	543	354.564	0	0
Phel_contig_10029	1102	912.619	95	13.2815
Phel_contig_1003	1146	956.619	146	19.4728
Phel_contig_10030	2857	2667.62	263	12.579
Phel_contig_10031	2059	1869.62	79.4046	5.41884
Phel_contig_10032	935	745.619	72	12.3205
Phel_contig_10033	516	327.898	22	8.56049
Phel_contig_10034	4128	3938.62	494.028	16.0038
Phel_contig_10035	2487	2297.62	86	4.77567
Phel_contig_10036	1004	814.619	22	3.44574
Phel_contig_10037	2471	2281.62	152.48	8.52674
Phel_contig_10038	834	644.705	193	38.1953
Phel_contig_10039	1685	1495.62	62.7779	5.3555
Phel_contig_1004	1581	1391.62	707.05	64.8252
Phel_contig_10040	2252	2062.62	519.05	32.1073
Phel_contig_10041	1570	1380.62	108.243	10.0032
Phel_contig_10042	516	327.898	6	2.33468
Phel_contig_10043	2675	2485.62	325	16.6826
Phel_contig_10044	2379	2189.62	314	18.2968
Phel_contig_10045	1053	863.619	4	0.590952
Phel_contig_10046	1354	1164.62	109.419	11.9874
Phel_contig_10047	604	415.023	21	6.45596
Phel_contig_10048	4774	4584.62	254	7.06878
Phel_contig_10049	1759	1569.62	120	9.75441
Phel_contig_1005	669	479.822	559	148.644
Phel_contig_10050	2528	2338.62	733.046	39.9932
Phel_contig_10051	991	801.619	0	0
Phel_contig_10052	1533	1343.62	112	10.6355
Phel_contig_10053	1349	1159.62	111	12.213
Phel_contig_10054	842	652.705	0	0
Phel_contig_10055	1012	822.619	0	0
Phel_contig_10056	605	416.023	88.8054	27.2355
Phel_contig_10057	565	376.288	96	32.5511
Phel_contig_10058	1421	1231.62	72	7.45882
Phel_contig_10059	671	481.822	88.5452	23.4473
Phel_contig_1006	680	490.786	73	18.9778
Phel_contig_10060	1142	952.619	52	6.96463
Phel_contig_10061	959	769.619	4	0.663129
Phel_contig_10062	725	535.748	173	41.2002
Phel_contig_10063	519	330.856	1	0.385634
Phel_contig_10064	1344	1154.62	82	9.06127
Phel_contig_10065	650	460.892	39.5783	10.9565
Phel_contig_10066	805	615.721	37	7.66712
Phel_contig_10067	1839	1649.62	96.54	7.46685
Phel_contig_10068	1288	1098.62	130	15.0977
Phel_contig_10069	2996	2806.62	99.1141	4.50574
Phel_contig_1007	757	567.721	1567	352.167
Phel_contig_10070	2396	2206.62	444.908	25.7251
Phel_contig_10071	945	755.619	5	0.84427
Phel_contig_10072	1011	821.619	136.591	21.2112
Phel_contig_10073	1739	1549.62	315	25.9358
Phel_contig_10074	857	667.705	140	26.7521
Phel_contig_10075	974	784.619	39	6.34191
Phel_contig_10076	591	402.095	36	11.4232
Phel_contig_10077	1218	1028.62	57	7.07024
Phel_contig_10078	1722	1532.62	85	7.07618
Phel_contig_10079	4519	4329.62	707	20.8345
Phel_contig_1008	917	727.638	36	6.3125
Phel_contig_10080	1179	989.619	81	10.4431
Phel_contig_10081	516	327.898	3	1.16734
Phel_contig_10082	762	572.721	42.0076	9.35834
Phel_contig_10083	762	572.721	0	0
Phel_contig_10084	648	458.892	72.287	20.0985
Phel_contig_10085	993	803.619	110.604	17.5605
Phel_contig_10086	1909	1719.62	22	1.63232
Phel_contig_10087	1279	1089.62	32.5311	3.80923
Phel_contig_10088	796	606.721	16	3.36469
Phel_contig_10089	995	805.619	0	0
Phel_contig_1009	2709	2519.62	1463.76	74.1225
Phel_contig_10090	2530	2340.62	401	21.8589
Phel_contig_10091	1233	1043.62	36	4.40124
Phel_contig_10092	1180	990.619	204	26.2747
Phel_contig_10093	689	499.761	0	0
Phel_contig_10094	1244	1054.62	203.633	24.6358
Phel_contig_10095	1435	1245.62	91	9.32117
Phel_contig_10096	2449	2259.62	187.656	10.596
Phel_contig_10097	503	315.059	41.0921	16.641
Phel_contig_10098	1041	851.619	77	11.5361
Phel_contig_10099	744	554.721	107.245	24.6669
Phel_contig_101	1984	1794.62	329	23.3904
Phel_contig_1010	4061	3871.62	1822	60.0441
Phel_contig_10100	1727	1537.62	96	7.96593
Phel_contig_10101	1002	812.619	0	0
Phel_contig_10102	587	398.115	13.6226	4.36581
Phel_contig_10103	1633	1443.62	331	29.2543
Phel_contig_10104	5712	5522.62	2174.24	50.2316
Phel_contig_10105	4352	4162.62	495	15.1723
Phel_contig_10106	2694	2504.62	207	10.5449
Phel_contig_10107	3186	2996.62	563.745	24.003
Phel_contig_10108	6573	6383.62	567	11.3326
Phel_contig_10109	1009	819.619	13	2.0237
Phel_contig_1011	3851	3661.62	214.606	7.47795
Phel_contig_10110	1167	977.619	0	0
Phel_contig_10111	3878	3688.62	391	13.5247
Phel_contig_10112	841	651.705	17	3.32822
Phel_contig_10113	1177	987.619	269	34.7518
Phel_contig_10114	630	440.959	22	6.36559
Phel_contig_10115	691	501.761	36	9.15419
Phel_contig_10116	1824	1634.62	155	12.0984
Phel_contig_10117	510	322.02	55	21.7919
Phel_contig_10119	2988	2798.62	404	18.4184
Phel_contig_1012	6979	6789.62	9343	175.572
Phel_contig_10120	1053	863.619	65	9.60296
Phel_contig_10121	2404	2214.62	272	15.6705
Phel_contig_10122	858	668.705	5	0.954002
Phel_contig_10123	1445	1255.62	37.9332	3.85457
Phel_contig_10124	1142	952.619	130	17.4116
Phel_contig_10125	786	596.721	96.3274	20.5965
Phel_contig_10126	824	634.705	2	0.402043
Phel_contig_10127	6932	6742.62	994.29	18.8148
Phel_contig_10128	954	764.619	22	3.67106
Phel_contig_10129	878	688.638	18	3.335
Phel_contig_1013	4563	4373.62	4126.43	120.378
Phel_contig_10130	4942	4752.62	588.013	15.7858
Phel_contig_10131	2252	2062.62	339.504	21.001
Phel_contig_10132	664	474.822	90	24.1839
Phel_contig_10133	958	768.619	0	0
Phel_contig_10134	1692	1502.62	997	84.6565
Phel_contig_10135	1382	1192.62	62	6.63291
Phel_contig_10136	646	456.903	197.429	55.1317
Phel_contig_10137	640	450.915	207.969	58.8462
Phel_contig_10138	2469	2279.62	508	28.4325
Phel_contig_10139	1003	813.619	84	13.1726
Phel_contig_1014	1097	907.619	48	6.74764
Phel_contig_10140	2077	1887.62	141.891	9.59083
Phel_contig_10141	574	385.212	40.3558	13.3666
Phel_contig_10142	897	707.638	13	2.34394
Phel_contig_10143	1122	932.619	159.446	21.8134
Phel_contig_10144	3512	3322.62	126	4.83843
Phel_contig_10146	513	324.955	23	9.03065
Phel_contig_10147	2552	2362.62	385.003	20.7914
Phel_contig_10148	1108	918.619	163.457	22.7029
Phel_contig_10149	1354	1164.62	921	100.9
Phel_contig_1015	3671	3481.62	20129	737.658
Phel_contig_10150	874	684.638	109	20.3133
Phel_contig_10151	529	340.73	118.712	44.4529
Phel_contig_10152	1158	968.619	64.0491	8.43672
Phel_contig_10153	609	420.013	0	0
Phel_contig_10154	1123	933.619	0	0
Phel_contig_10155	1387	1197.62	291.892	31.097
Phel_contig_10156	1485	1295.62	774.831	76.3034
Phel_contig_10157	1006	816.619	388	60.6214
Phel_contig_10158	517	328.889	0	0
Phel_contig_10159	2291	2101.62	408	24.7697
Phel_contig_1016	4907	4717.62	2177	58.8776
Phel_contig_10160	3679	3489.62	377	13.7841
Phel_contig_10161	1684	1494.62	400	34.1463
Phel_contig_10162	671	481.822	7.57088	2.00481
Phel_contig_10163	837	647.705	3	0.59096
Phel_contig_10164	1441	1251.62	46	4.68921
Phel_contig_10165	5653	5463.62	310	7.23928
Phel_contig_10166	1033	843.619	314	47.4895
Phel_contig_10167	1766	1576.62	156	12.6244
Phel_contig_10168	1047	857.619	0	0
Phel_contig_10169	597	408.054	17	5.31551
Phel_contig_1017	902	712.638	1486	266.051
Phel_contig_10170	867	677.672	37	6.96621
Phel_contig_10171	567	378.26	18.3725	6.19717
Phel_contig_10172	2093	1903.62	292	19.5712
Phel_contig_10173	4199	4009.62	397.466	12.6477
Phel_contig_10174	627	437.959	77.0379	22.4432
Phel_contig_10175	884	694.638	180.17	33.0932
Phel_contig_10176	566	377.279	8	2.70547
Phel_contig_10177	585	396.115	10.3752	3.34186
Phel_contig_10178	1496	1306.62	1724	168.346
Phel_contig_10179	1152	962.619	94	12.4591
Phel_contig_1018	574	385.212	2	0.662437
Phel_contig_10180	2385	2195.62	259.713	15.0922
