target_id	length	eff_length	est_counts	tpm
g3450.t1	300	103.788	3	2.62029
g3451.t1	324	118.624	1	0.764192
g3452.t1	1137	839.878	0	0
g3453.t1	1509	1211.88	6	0.448817
g3454.t1	1638	1340.88	1	0.0676064
g3455.t1	726	440.1	12	2.47176
g3456.t1	555	288.666	0	0
g3457.t1	6606	6308.88	27	0.387961
g3458.t1	2493	2195.88	1	0.0412828
g3459.t1	3207	2909.88	2	0.0623063
g3460.t1	1509	1211.88	1	0.0748028
g3461.t1	1299	1001.88	16	1.44771
g3462.t1	1536	1238.88	29	2.122
g3463.t1	1182	884.878	0	0
g3464.t1	666	385.308	12	2.82326
g3465.t1	7548	7250.88	84.3825	1.05497
g3465.t2	7620	7322.88	0.00563526	6.97604e-05
g3465.t3	7542	7244.88	0	0
g3465.t4	7590	7292.88	0.305934	0.00380282
g3465.t5	7590	7292.88	0.305934	0.00380282
g3466.t1	810	518.803	0	0
g3467.t1	1989	1691.88	9	0.482226
g3468.t1	915	619.661	11	1.60922
g3469.t1	2460	2162.88	225	9.43034
g3470.t1	2586	2288.88	234	9.26766
g3471.t1	1263	965.878	23	2.15865
g3472.t1	708	423.561	10	2.14023
g3473.t1	1293	995.878	321	29.2197
g3474.t1	321	116.761	0	0
g3474.t2	318	114.901	5	3.94477
g3475.t1	4482	4184.88	1180	25.5609
g3476.t1	297	101.969	0	0
g3477.t1	1146	848.878	2	0.21358
g3478.t1	1353	1055.88	20	1.71709
g3479.t1	1326	1028.88	583	51.3667
g3480.t1	843	550.276	19	3.13004
g3481.t1	1995	1697.88	1.51778	0.0810361
g3481.t2	1992	1694.88	8.48222	0.453678
g3482.t1	297	101.969	11	9.7792
g3483.t1	207	53.0099	0	0
g3484.t1	273	87.8079	0	0
g3485.t1	315	113.034	0	0
g3486.t1	381	155.71	0	0
g3487.t1	1566	1268.88	0	0
g3488.t1	1080	782.878	0	0
g3489.t1	7296	6998.88	29.3718	0.380434
g3489.t2	2292	1994.88	3.62821	0.164874
g3490.t1	1887	1589.88	5	0.285091
g3491.t1	204	51.6113	1	1.75643
g3492.t1	3690	3392.88	56	1.49622
g3493.t1	1209	911.878	6505	646.677
g3494.t1	951	654.797	22	3.04574
g3495.t1	1455	1157.88	43	3.36653
g3496.t1	1623	1325.88	0	0
g3497.t1	393	163.952	0	0
g3498.t1	237	68.1998	0	0
g3499.t1	387	159.857	0	0
g3500.t1	366	145.668	0	0
g3501.t1	336	126.192	0	0
g3502.t1	210	54.4066	0	0
g3503.t1	1365	1067.88	13	1.10357
g3504.t1	504	246.762	6	2.20419
g3505.t1	2958	2660.88	0	0
g3505.t2	3051	2753.88	0	0
g3506.t1	1356	1058.88	138	11.8144
g3507.t1	264	82.7855	61	66.7963
g3508.t1	1185	887.878	0	0
g3509.t1	630	353.217	4	1.02659
g3510.t1	594	322.024	13	3.65958
g3511.t1	456	209.458	125	54.0991
g3512.t1	1371	1073.88	246	20.7662
g3513.t1	1548	1250.88	153	11.088
g3514.t1	897	602.239	2863	430.952
g3515.t1	459	211.706	1	0.428197
g3516.t1	366	145.668	1	0.622317
g3517.t1	2628	2330.88	3	0.116675
g3518.t1	498	241.97	3	1.12392
g3519.t1	1599	1301.88	2	0.139263
g3520.t1	513	254.058	0	0
g3521.t1	1350	1052.88	0	0
g3522.t1	726	440.1	0	0
g3523.t1	1146	848.878	232	24.7753
g3524.t1	792	501.821	5	0.903229
g3525.t1	369	147.695	0	0
g3526.t1	1209	911.878	5	0.497061
g3527.t1	1752	1454.88	1	0.0623089
g3528.t1	408	174.444	0	0
g3529.t1	948	651.87	1	0.139064
g3530.t1	1449	1151.88	1	0.0786992
g3531.t1	1908	1610.88	17	0.956672
g3532.t1	612	337.635	1	0.268491
g3533.t1	4959	4661.88	155	3.01403
g3534.t1	744	456.776	4	0.793841
g3535.t1	351	135.848	0	0
g3536.t1	216	57.3803	0	0
g3537.t1	1026	728.878	0	0
g3538.t1	1992	1694.88	1	0.0534858
g3539.t1	297	101.969	0	0
g3540.t1	1470	1172.88	1	0.0772901
g3541.t1	309	109.341	2	1.65815
g3542.t1	1575	1277.88	3	0.212818
g3543.t1	2730	2432.88	3	0.111784
g3544.t1	648	369.201	0	0
g3545.t1	390	161.925	0	0
g3546.t1	510	251.62	4.76607	1.71709
g3547.t1	930	634.303	0	0
g3548.t1	759	470.772	1	0.19256
g3549.t1	687	404.328	43	9.64077
g3550.t1	1122	824.878	80	8.79179
g3551.t1	285	94.7694	86	82.2635
g3552.t1	309	109.341	108	89.54
g3553.t1	1743	1445.88	2035	127.588
g3554.t1	351	135.848	13	8.67496
g3555.t1	1956	1658.88	233	12.7326
g3556.t1	792	501.821	3	0.541937
g3557.t1	525	263.834	1	0.343595
g3558.t1	969	672.401	3	0.404455
g3559.t1	1683	1385.88	0	0
g3560.t1	501	244.362	3.23393	1.1997
g3561.t1	627	350.626	2	0.517086
g3562.t1	855	561.772	0	0
g3563.t1	690	407.069	0	0
g3564.t1	483	230.166	0	0
g3565.t1	5055	4757.88	250	4.76325
g3565.t2	5091	4793.88	0	0
g3566.t1	597	324.636	15	4.18863
g3567.t1	213	55.8663	0	0
g3568.t1	240	69.7944	0	0
g3569.t1	948	651.87	14	1.9469
g3570.t1	885	590.574	14	2.14897
g3571.t1	270	86.1005	0	0
g3572.t1	105	29.4922	0	0
g3573.t1	123	24.9589	0	0
g3574.t1	240	69.7944	0	0
g3575.t1	246	72.9953	1	1.24189
g3576.t1	276	89.5395	0	0
g3577.t1	3402	3104.88	1996	58.2764
g3578.t1	1065	767.878	198.678	23.4549
