target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	596.883	9	2.39456
Phel_contig_10	2138	1826.59	92.2217	8.01796
Phel_contig_100	10344	10032.6	1411	22.335
Phel_contig_1000	4676	4364.59	6143	223.516
Phel_contig_10000	843	538.019	6	1.77103
Phel_contig_10001	1108	796.589	35	6.97759
Phel_contig_10002	3127	2815.59	75.3878	4.2521
Phel_contig_10003	1120	808.589	44.8082	8.80039
Phel_contig_10004	712	417.802	43	16.3444
Phel_contig_10005	1319	1007.59	311	49.0172
Phel_contig_10006	861	555.068	86	24.605
Phel_contig_10007	777	476.45	17	5.66634
Phel_contig_10008	510	247.906	3	1.92179
Phel_contig_10009	609	328.124	16.8028	8.13232
Phel_contig_1001	1473	1161.59	224	30.6244
Phel_contig_10010	771	470.969	0	0
Phel_contig_10011	1568	1256.59	111.815	14.1312
Phel_contig_10012	692	399.97	101	40.1019
Phel_contig_10013	2373	2061.59	110	8.47349
Phel_contig_10014	793	491.172	35	11.3163
Phel_contig_10015	1463	1151.59	68.5074	9.44739
Phel_contig_10016	938	628.328	31.5908	7.98447
Phel_contig_10017	1069	757.589	161.117	33.7737
Phel_contig_10018	846	540.829	138.97	40.8068
Phel_contig_10019	679	388.633	26	10.6244
Phel_contig_1002	859	553.18	664	190.622
Phel_contig_10020	1174	862.589	47	8.65298
Phel_contig_10021	2110	1798.59	429	37.8789
Phel_contig_10022	806	503.44	59	18.6113
Phel_contig_10023	1575	1263.59	9	1.13112
Phel_contig_10024	928	618.922	60	15.3953
Phel_contig_10025	1488	1176.59	217	29.2891
Phel_contig_10026	598	318.947	41	20.4144
Phel_contig_10027	1401	1089.59	501	73.0208
Phel_contig_10028	543	274.035	0	0
Phel_contig_10029	1102	790.589	44	8.8384
Phel_contig_1003	1146	834.589	90	17.1254
Phel_contig_10030	2857	2545.59	480	29.945
Phel_contig_10031	2059	1747.59	133.417	12.1239
Phel_contig_10032	935	625.532	70	17.7713
Phel_contig_10033	516	252.627	16	10.058
Phel_contig_10034	4128	3816.59	421.1	17.5219
Phel_contig_10035	2487	2175.59	58.0194	4.23514
Phel_contig_10036	1004	692.589	6	1.37578
Phel_contig_10037	2471	2159.59	336.277	24.7285
Phel_contig_10038	834	529.532	35	10.4966
Phel_contig_10039	1685	1373.59	56.1043	6.48651
Phel_contig_1004	1581	1269.59	134.444	16.8171
Phel_contig_10040	2252	1940.59	361.37	29.5726
Phel_contig_10041	1570	1258.59	91.6968	11.5702
Phel_contig_10042	516	252.627	0	0
Phel_contig_10043	2675	2363.59	268	18.0067
