target_id	length	eff_length	est_counts	tpm
g3450.t1	300	100.08	5	3.85431
g3451.t1	324	114.274	4	2.70045
g3452.t1	1137	835.336	3	0.277066
g3453.t1	1509	1207.34	10	0.638991
g3454.t1	1638	1336.34	11	0.635038
g3455.t1	726	435.026	12	2.12809
g3456.t1	555	283.527	5	1.3605
g3457.t1	6606	6304.34	74	0.905556
g3458.t1	2493	2191.34	8	0.281646
g3459.t1	3207	2905.34	8	0.21243
g3460.t1	1509	1207.34	23	1.46968
g3461.t1	1299	997.336	15	1.16031
g3462.t1	1536	1234.34	22	1.37503
g3463.t1	1182	880.336	1	0.0876343
g3464.t1	666	380.298	38	7.70872
g3465.t1	7548	7246.34	30.4456	0.324137
g3465.t2	7620	7318.34	198.993	2.09773
g3465.t3	7542	7240.34	0	0
g3465.t4	7590	7288.34	0.280531	0.00296944
g3465.t5	7590	7288.34	0.280531	0.00296944
g3466.t1	810	513.785	0	0
g3467.t1	1989	1687.34	28	1.2802
g3468.t1	915	614.956	28	3.51267
g3469.t1	2460	2158.34	259	9.25771
g3470.t1	2586	2284.34	302	10.1993
g3471.t1	1263	961.336	35	2.80877
g3472.t1	708	418.43	23	4.24061
g3473.t1	1293	991.336	263	20.4672
g3474.t1	321	112.517	0	0
g3474.t2	318	110.767	2	1.39298
g3475.t1	4482	4180.34	1620	29.8969
g3476.t1	297	98.3368	2	1.56905
g3477.t1	1146	844.336	4	0.365483
g3478.t1	1353	1051.34	36	2.6417
g3479.t1	1326	1024.34	861	64.846
g3480.t1	843	545.289	44	6.22514
g3481.t1	1995	1693.34	1.32729e-06	6.04708e-08
g3481.t2	1992	1690.34	53.1042	2.4237
g3482.t1	297	98.3368	39	30.5965
g3483.t1	207	50.9468	0	0
g3484.t1	273	84.446	0	0
g3485.t1	315	108.958	0	0
g3486.t1	381	150.971	0	0
g3487.t1	1566	1264.34	2	0.122037
g3488.t1	1080	778.336	3	0.297356
g3489.t1	7296	6994.34	150	1.6545
g3489.t2	2292	1990.34	0	0
g3490.t1	1887	1585.34	39	1.89787
g3491.t1	204	49.5766	0	0
g3492.t1	3690	3388.34	185	4.21219
g3493.t1	1209	907.336	4065	345.633
g3494.t1	951	650.174	34	4.03434
g3495.t1	1455	1153.34	56	3.74589
g3496.t1	1623	1321.34	6	0.350317
g3497.t1	393	159.187	0	0
g3498.t1	237	65.3046	0	0
g3499.t1	387	154.989	3	1.49328
g3500.t1	366	140.81	0	0
g3501.t1	336	121.787	0	0
g3502.t1	210	52.3246	0	0
g3503.t1	1365	1063.34	27	1.95892
g3504.t1	504	241.872	33	10.5257
g3505.t1	2958	2656.34	8	0.232343
g3505.t2	3051	2749.34	0	0
g3506.t1	1356	1054.34	42	3.07322
g3507.t1	264	79.4808	13	12.6184
g3508.t1	1185	883.336	0	0
g3509.t1	630	348.056	4	0.886612
g3510.t1	594	316.653	12	2.92362
