target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	603.688	8	1.72098
Phel_contig_10	2138	1834.19	49481.4	3503.43
Phel_contig_100	10344	10040.2	1223	15.8191
Phel_contig_1000	4676	4372.19	3570	106.039
Phel_contig_10000	843	544.181	1	0.238646
Phel_contig_10001	1108	804.192	17	2.74528
Phel_contig_10002	3127	2823.19	105.18	4.83825
Phel_contig_10003	1120	816.192	12.0307	1.91424
Phel_contig_10004	712	422.095	7	2.1537
Phel_contig_10005	1319	1015.19	4	0.511692
Phel_contig_10006	861	561.375	23	5.32074
Phel_contig_10007	777	482.166	6	1.61604
Phel_contig_10008	510	249.585	3	1.56099
Phel_contig_10009	609	331.27	48.914	19.1756
Phel_contig_1001	1473	1169.19	228	25.3248
Phel_contig_10010	771	476.397	1	0.272601
Phel_contig_10011	1568	1264.19	93.8536	9.64129
Phel_contig_10012	692	404.057	236	75.852
Phel_contig_10013	2373	2069.19	21	1.318
Phel_contig_10014	793	497.086	45	11.7565
Phel_contig_10015	1463	1159.19	4.86794	0.545365
Phel_contig_10016	938	635.587	25.1346	5.13564
Phel_contig_10017	1069	765.192	341.889	58.0245
Phel_contig_10018	846	547.072	28.09	6.66814
Phel_contig_10019	679	392.433	24	7.94224
Phel_contig_1002	859	559.501	109	25.3001
Phel_contig_10020	1174	870.192	26	3.88021
Phel_contig_10021	2110	1806.19	195	14.0206
Phel_contig_10022	806	509.157	36	9.18222
Phel_contig_10023	1575	1271.19	0	0
Phel_contig_10024	928	625.871	17	3.52745
Phel_contig_10025	1488	1184.19	44	4.82534
Phel_contig_10026	598	321.702	59	23.8175
Phel_contig_10027	1401	1097.19	939.881	111.247
Phel_contig_10028	543	276.066	8	3.76334
Phel_contig_10029	1102	798.192	2	0.325402
Phel_contig_1003	1146	842.192	128	19.7377
Phel_contig_10030	2857	2553.19	474	24.1097
Phel_contig_10031	2059	1755.19	243.774	18.0368
Phel_contig_10032	935	632.635	23	4.72141
Phel_contig_10033	516	254.354	11	5.61631
Phel_contig_10034	4128	3824.19	113.835	3.86576
Phel_contig_10035	2487	2183.19	46	2.7363
Phel_contig_10036	1004	700.192	13	2.41114
Phel_contig_10037	2471	2167.19	61.4976	3.68518
Phel_contig_10038	834	535.521	36	8.73017
Phel_contig_10039	1685	1381.19	21.0805	1.98209
Phel_contig_1004	1581	1277.19	584.531	59.4359
Phel_contig_10040	2252	1948.19	118.831	7.92127
Phel_contig_10041	1570	1266.19	11.7824	1.20846
Phel_contig_10042	516	254.354	0	0
Phel_contig_10043	2675	2371.19	292	15.9924
Phel_contig_10044	2379	2075.19	208	13.0167
Phel_contig_10045	1053	749.192	6	1.04005
Phel_contig_10046	1354	1050.19	62.4186	7.71867
Phel_contig_10047	604	326.96	17	6.7523
Phel_contig_10048	4774	4470.19	32.1697	0.934582
Phel_contig_10049	1759	1455.19	248	22.1324
Phel_contig_1005	669	383.578	200	67.7132
Phel_contig_10050	2528	2224.19	51.3612	2.99888
Phel_contig_10051	991	687.296	4	0.755812
Phel_contig_10052	1533	1229.19	49	5.17694
Phel_contig_10053	1349	1045.19	174	21.6197
Phel_contig_10054	842	543.222	0	0
Phel_contig_10055	1012	708.192	21.1817	3.88425
Phel_contig_10056	605	327.795	197.857	78.3876
Phel_contig_10057	565	294.008	0	0
Phel_contig_10058	1421	1117.19	2081	241.903
Phel_contig_10059	671	385.399	69.2076	23.3207
Phel_contig_1006	680	393.311	30	9.90564
Phel_contig_10060	1142	838.192	42	6.50733
Phel_contig_10061	959	656.087	1	0.197941
Phel_contig_10062	725	433.956	49	14.6639
Phel_contig_10063	519	256.696	113	57.1684
