target_id	length	eff_length	est_counts	tpm
g3450.t1	300	96.019	27	22.5428
g3451.t1	324	109.699	8	5.84639
g3452.t1	1137	813.196	0	0
g3453.t1	1509	1185.2	9	0.608771
g3454.t1	1638	1314.2	21	1.28103
g3455.t1	726	417.436	25	4.80122
g3456.t1	555	272.08	1	0.294649
g3457.t1	6606	6282.2	158	2.01626
g3458.t1	2493	2169.2	35	1.29351
g3459.t1	3207	2883.2	18	0.500495
g3460.t1	1509	1185.2	27	1.82631
g3461.t1	1299	975.196	146	12.0022
g3462.t1	1536	1212.2	96	6.34892
g3463.t1	1182	858.196	11	1.02756
g3464.t1	666	364.383	134	29.4814
g3465.t1	7548	7224.2	0.663572	0.00736376
g3465.t2	7620	7296.2	1384.33	15.2105
g3465.t3	7542	7218.2	0	0
g3465.t4	7590	7266.2	0.00275581	3.04049e-05
g3465.t5	7590	7266.2	0.00275581	3.04049e-05
g3466.t1	810	494.375	0	0
g3467.t1	1989	1665.2	133	6.40306
g3468.t1	915	593.844	97	13.0949
g3469.t1	2460	2136.2	200	7.50569
g3470.t1	2586	2262.2	198	7.01676
g3471.t1	1263	939.196	95	8.10903
g3472.t1	708	401.338	59	11.7854
g3473.t1	1293	969.196	165	13.6482
g3474.t1	321	107.906	0	0
g3474.t2	318	106.106	7	5.28881
g3475.t1	4482	4158.2	657	12.6667
g3476.t1	297	94.3587	5	4.24805
g3477.t1	1146	822.196	18	1.75509
g3478.t1	1353	1029.2	49	3.8168
g3479.t1	1326	1002.2	432	34.5567
g3480.t1	843	525.23	52	7.93699
g3481.t1	1995	1671.2	13.7838	0.661214
g3481.t2	1992	1668.2	28.2162	1.35598
g3482.t1	297	94.3587	8	6.79688
g3483.t1	207	52.0218	1	1.54105
g3484.t1	273	81.5436	0	0
g3485.t1	315	104.389	0	0
g3486.t1	381	144.934	0	0
g3487.t1	1566	1242.2	0	0
g3488.t1	1080	756.196	37	3.92255
g3489.t1	7296	6972.2	463.853	5.33349
g3489.t2	2292	1968.2	6.05807	0.246756
g3490.t1	1887	1563.2	81	4.15406
g3491.t1	204	50.9611	3	4.71937
g3492.t1	3690	3366.2	644	15.3373
g3493.t1	1209	885.196	1967	178.142
g3494.t1	951	628.488	51	6.50541
g3495.t1	1455	1131.2	123	8.71703
g3496.t1	1623	1299.2	1	0.0617059
g3497.t1	393	152.848	0	0
g3498.t1	237	64.3266	0	0
g3499.t1	387	148.875	0	0
g3500.t1	366	135.322	0	0
g3501.t1	336	116.651	0	0
g3502.t1	210	53.1794	0	0
g3503.t1	1365	1041.2	160	12.3194
g3504.t1	504	232.291	52	17.9462
g3505.t1	2958	2634.2	0	0
g3505.t2	3051	2727.2	0	0
g3506.t1	1356	1032.2	2516	195.411
g3507.t1	264	77.1096	899	934.657
g3508.t1	1185	861.196	0	0
g3509.t1	630	333.471	89	21.396
g3510.t1	594	303.658	548	144.676
g3511.t1	456	196.431	102	41.6285
g3512.t1	1371	1047.2	181	13.8565
g3513.t1	1548	1224.2	125	8.18579
g3514.t1	897	576.59	668	92.8776
g3515.t1	459	198.64	0	0
g3516.t1	366	135.322	0	0
g3517.t1	2628	2304.2	41	1.42648
g3518.t1	498	227.639	0	0
g3519.t1	1599	1275.2	25	1.57168
g3520.t1	513	239.089	2	0.670612
g3521.t1	1350	1026.2	0	0
g3522.t1	726	417.436	21	4.03302
g3523.t1	1146	822.196	441	42.9996
g3524.t1	792	477.683	0	0
g3525.t1	369	137.25	29	16.9389
g3526.t1	1209	885.196	57	5.16223
g3527.t1	1752	1428.2	5	0.280662
g3528.t1	408	162.928	0	0
g3529.t1	948	625.555	18	2.30679
g3530.t1	1449	1125.2	30	2.13744
g3531.t1	1908	1584.2	116	5.87017
g3532.t1	612	318.508	27	6.79586
g3533.t1	4959	4635.2	230	3.97797
g3534.t1	744	433.722	27	4.99061
g3535.t1	351	125.995	2	1.27256
g3536.t1	216	55.4946	0	0
g3537.t1	1026	702.196	0	0
g3538.t1	1992	1668.2	0	0
g3539.t1	297	94.3587	0	0
g3540.t1	1470	1146.2	6	0.419656
g3541.t1	309	101.003	11	8.73089
g3542.t1	1575	1251.2	29	1.85812
g3543.t1	2730	2406.2	41	1.36601
g3544.t1	648	348.821	13	2.98774
g3545.t1	390	150.892	0	0
g3546.t1	510	236.893	3.74291	1.26665
g3547.t1	930	608.24	10	1.31803
g3548.t1	759	447.295	27	4.83918
g3549.t1	687	382.737	84	17.5946
g3550.t1	1122	798.196	218	21.8952
g3551.t1	285	87.9991	249	226.842
g3552.t1	309	101.003	443	351.617
g3553.t1	1743	1419.2	1880	106.198
g3554.t1	351	125.995	1	0.636281
g3555.t1	1956	1632.2	524	25.7372
g3556.t1	792	477.683	1	0.167827
g3557.t1	525	248.348	22	7.10171
g3558.t1	969	645.94	51	6.32965
g3559.t1	1683	1359.2	19	1.12066
g3560.t1	501	229.911	1.25709	0.438336
g3561.t1	627	330.947	4	0.968953
g3562.t1	855	536.568	0	0
g3563.t1	690	385.373	0	0
g3564.t1	483	216.371	0	0
g3565.t1	5055	4731.2	16.9715	0.287575
g3565.t2	5091	4767.2	212.028	3.5656
g3566.t1	597	306.126	10	2.61879
g3567.t1	213	54.3686	1	1.47453
g3568.t1	240	65.6744	0	0
g3569.t1	948	625.555	271	34.73
g3570.t1	885	565.144	115	16.3132
g3571.t1	270	80.0733	0	0
g3572.t1	105	32.3417	9	22.309
g3573.t1	123	31.9642	0	0
g3574.t1	240	65.6744	0	0
g3575.t1	246	68.4565	20	23.4216
g3576.t1	276	83.1688	0	0
g3577.t1	3402	3078.2	375	9.76644
g3578.t1	1065	741.196	56	6.05699
g3579.t1	2598	2274.2	244	8.60129
g3580.t1	1332	1008.2	72	5.72518
g3581.t1	1830	1506.2	137	7.2919
g3582.t1	1416	1092.2	0	0
g3583.t1	963	640.17	77	9.64266
g3584.t1	1992	1668.2	0	0
g3584.t2	1971	1647.2	174.644	8.49981
g3584.t3	1998	1674.2	233.356	11.1742
g3585.t1	1206	882.196	14	1.27223
g3586.t1	378	143.011	8	4.48457
g3587.t1	549	267.242	42	12.5993
g3588.t1	495	225.359	13	4.62456
g3589.t1	390	150.892	66	35.0653
g3590.t1	765	452.766	21	3.71832
g3591.t1	5232	4908.2	875	14.2918
g3592.t1	1920	1596.2	559	28.0755
g3593.t1	879	559.468	159	22.7837
g3594.t1	351	125.995	59	37.5406
g3595.t1	225	59.124	0	0
g3596.t1	366	135.322	1	0.592425
g3596.t2	219	56.6895	3	4.24248
g3597.t1	3624	3300.2	0	0
g3597.t2	3552	3228.2	1279.7	31.7796
g3597.t3	3528	3204.2	426.302	10.666
g3598.t1	2940	2616.2	975.073	29.8791
g3598.t2	2511	2187.2	33.9274	1.24355
g3599.t1	2193	1869.2	143	6.13314
g3600.t1	4317	3993.2	247	4.95881
g3601.t1	372	139.162	76	43.7818
g3602.t1	867	547.982	23	3.36483
g3603.t1	633	336.053	30	7.15673
g3604.t1	519	243.728	7	2.30247
g3605.t1	924	602.501	473	62.9368
g3606.t1	1392	1068.2	1	0.07505
g3607.t1	936	613.988	53	6.92018
g3608.t1	513	239.089	4	1.34122
g3609.t1	936	613.988	0	0
g3610.t1	741	431.055	3	0.557943
g3611.t1	3534	3210.2	33	0.824107
g3612.t1	918	596.705	414	55.6214
g3613.t1	1383	1059.2	818	61.9125
g3614.t1	717	409.407	10	1.95815
g3615.t1	339	118.467	2	1.35343
g3616.t1	3774	3450.2	20	0.464716
g3617.t1	1476	1152.2	8	0.556628
g3618.t1	501	229.911	1	0.348691
g3619.t1	513	239.089	3	1.00592
g3620.t1	825	508.404	7	1.1038
g3621.t1	1317	993.196	19	1.53363
g3622.t1	996	672.288	18	2.14644
g3623.t1	417	169.102	43	20.3855
