target_id	length	eff_length	est_counts	tpm
g3450.t1	300	117.251	6.78338	21.2969
g3451.t1	324	134.649	11	30.073
g3452.t1	1137	885.617	6	2.49397
g3453.t1	1509	1257.62	16	4.68336
g3454.t1	1638	1386.62	69	18.318
g3455.t1	726	481.558	9	6.87986
g3456.t1	555	323.833	9	10.2308
g3457.t1	6606	6354.62	27	1.56409
g3458.t1	2493	2241.62	33	5.41924
g3459.t1	3207	2955.62	34	4.23464
g3460.t1	1509	1257.62	23	6.73233
g3461.t1	1299	1047.62	20	7.0277
g3462.t1	1536	1284.62	12	3.43869
g3463.t1	1182	930.617	3	1.18669
g3464.t1	666	424.859	23	19.9283
g3465.t1	7548	7296.62	2.13958	0.107943
g3465.t2	7620	7368.62	164.842	8.23506
g3465.t3	7542	7290.62	1.13212e-07	5.71628e-09
g3465.t4	7590	7338.62	0.00938125	0.000470579
g3465.t5	7590	7338.62	0.00938125	0.000470579
g3466.t1	810	562.351	17	11.1283
g3467.t1	1989	1737.62	26	5.50814
g3468.t1	915	664.774	13	7.19873
g3469.t1	2460	2208.62	83	13.8339
g3470.t1	2586	2334.62	48	7.56853
g3471.t1	1263	1011.62	39	14.1917
g3472.t1	708	464.503	10	7.92497
g3473.t1	1293	1041.62	35	12.3693
g3474.t1	321	132.454	5.59365e-07	1.55459e-06
g3474.t2	318	130.263	4	11.3038
g3475.t1	4482	4230.62	163	14.1831
g3476.t1	297	115.122	0	0
g3477.t1	1146	894.617	8	3.29184
g3478.t1	1353	1101.62	15	5.01241
g3479.t1	1326	1074.62	137	46.9302
g3480.t1	843	594.379	21	13.0059
g3481.t1	1995	1743.62	5.69669	1.2027
g3481.t2	1992	1740.62	29.0477	6.14319
g3482.t1	297	115.122	1	3.19762
g3483.t1	207	56.4303	2	13.0468
g3484.t1	273	98.4263	1	3.74003
g3485.t1	315	128.084	11	31.6143
g3486.t1	381	177.989	8	16.5456
g3487.t1	1566	1314.62	55.4431	15.5251
g3488.t1	1080	828.617	17	7.55233
g3489.t1	7296	7044.62	64.3626	3.36327
g3489.t2	2292	2040.62	70.8821	12.7868
g3490.t1	1887	1635.62	13	2.92582
g3491.t1	204	54.7169	0	0
g3492.t1	3690	3438.62	177	18.9485
g3493.t1	1209	957.617	960	369.033
g3494.t1	951	700.152	17	8.93804
g3495.t1	1455	1203.62	38	11.622
g3496.t1	1623	1371.62	22	5.9044
g3497.t1	393	187.516	0	0
g3498.t1	237	74.689	1	4.92866
g3499.t1	387	182.715	4.09096	8.24207
g3500.t1	366	166.375	3.10394	6.86769
g3501.t1	336	143.601	1.8051	4.62731
g3502.t1	210	58.1758	1	6.32767
g3503.t1	1365	1113.62	44	14.5446
g3504.t1	504	279.009	7	9.23563
g3505.t1	2958	2706.62	13	1.76808
g3505.t2	3051	2799.62	0	0
g3506.t1	1356	1104.62	125	41.6566
g3507.t1	264	92.3976	27	107.57
g3508.t1	1185	933.617	0	0
g3509.t1	630	391.374	11	10.3463
g3510.t1	594	358.715	37	37.9698
g3511.t1	456	238.446	11	16.982
g3512.t1	1371	1119.62	80	26.3031
g3513.t1	1548	1296.62	189	53.6582
g3514.t1	897	647.108	234	133.114
g3515.t1	459	240.861	3	4.58501
g3516.t1	366	166.375	2	4.42514
g3517.t1	2628	2376.62	30	4.64674
g3518.t1	498	273.963	4.11647	5.53119
g3519.t1	1599	1347.62	107	29.2283
g3520.t1	513	286.881	10.2777	13.1881
g3521.t1	1350	1098.62	8	2.68059
g3522.t1	726	481.558	4	3.05772
g3523.t1	1146	894.617	47	19.3396
g3524.t1	792	544.862	19	12.8367
g3525.t1	369	168.596	2	4.36686
g3526.t1	1209	957.617	28	10.7635
g3527.t1	1752	1500.62	36	8.83118
g3528.t1	408	199.344	0	0
g3529.t1	948	697.224	1	0.527976
g3530.t1	1449	1197.62	15	4.61062
g3531.t1	1908	1656.62	53	11.7771
g3532.t1	612	374.945	3	2.94537
g3533.t1	4959	4707.62	137	10.7129
g3534.t1	744	498.686	9	6.64356
g3535.t1	351	154.978	1	2.37529
g3536.t1	216	61.7473	0	0
g3537.t1	1026	774.617	5	2.37612
g3538.t1	1992	1740.62	55	11.6318
g3539.t1	297	115.122	5	15.9881
g3540.t1	1470	1218.62	17	5.13532
g3541.t1	309	123.788	78	231.955
g3542.t1	1575	1323.62	10	2.78114
g3543.t1	2730	2478.62	20	2.97034
g3544.t1	648	408.039	10	9.02161
g3545.t1	390	185.12	25.1726	50.0566
g3546.t1	510	284.319	20.1648	26.108
g3547.t1	930	679.576	15	8.1253
g3548.t1	759	513.069	0	0
g3549.t1	687	444.457	9	7.45416
g3550.t1	1122	870.617	19	8.03364
g3551.t1	285	106.63	11	37.975
g3552.t1	309	123.788	20	59.4756
g3553.t1	1743	1491.62	291	71.8161
g3554.t1	351	154.978	10	23.7529
g3555.t1	1956	1704.62	81	17.4922
g3556.t1	792	544.862	6	4.05369
g3557.t1	525	297.399	8	9.90231
g3558.t1	969	717.935	4	2.05098
g3559.t1	1683	1431.62	27	6.94261
g3560.t1	501	276.463	10.385	13.8279
g3561.t1	627	388.655	8	7.57725
g3562.t1	855	606.018	7	4.25205
g3563.t1	690	447.353	1	0.822878
g3564.t1	483	261.032	4	5.64095
g3565.t1	5055	4803.62	58	4.44473
g3565.t2	5091	4839.62	0	0
g3566.t1	597	361.397	14	14.2603
g3567.t1	213	59.9228	3	18.4296
g3568.t1	240	76.4975	2	9.62429
g3569.t1	948	697.224	41	21.647
g3570.t1	885	635.313	21	12.168
g3571.t1	270	96.4905	0	0
g3572.t1	105	26.232	0	0
g3573.t1	123	24.8893	5	73.9509
g3574.t1	240	76.4975	0	0
g3575.t1	246	80.4	8	36.6286
g3576.t1	276	100.5	1	3.66285
g3577.t1	3402	3150.62	147	17.1754
g3578.t1	1065	813.617	14	6.33423
g3579.t1	2598	2346.62	35	5.4905
g3580.t1	1332	1080.62	87	29.6369
g3581.t1	1830	1578.62	22	5.13017
g3582.t1	1416	1164.62	27	8.53427
g3583.t1	963	712.017	31	16.0272
g3584.t1	1992	1740.62	32.808	6.93845
g3584.t2	1971	1719.62	8.04587	1.72237
g3584.t3	1998	1746.62	54.1461	11.4118
g3585.t1	1206	954.617	6	2.31371
g3586.t1	378	175.647	1	2.09577
g3587.t1	549	318.546	105	121.34
g3588.t1	495	271.336	48	65.1207
g3589.t1	390	185.12	10	19.8853
g3590.t1	765	518.857	19	13.4801
g3591.t1	5232	4980.62	238	17.5906
g3592.t1	1920	1668.62	54	11.9131
g3593.t1	879	629.442	30	17.5449
g3594.t1	351	154.978	3	7.12587
g3595.t1	225	67.2529	2	10.9472
g3596.t1	366	166.375	0	0
g3596.t2	219	63.527	14	81.1252
g3597.t1	3624	3372.62	0	0
g3597.t2	3552	3300.62	205.728	22.9448
g3597.t3	3528	3276.62	53.2717	5.9849
g3598.t1	2940	2688.62	634	86.8053
g3598.t2	2511	2259.62	0	0
g3599.t1	2193	1941.62	21	3.98145
