target_id	length	eff_length	est_counts	tpm
g3450.t1	300	128.617	19	17.1794
g3451.t1	324	148.969	0	0
g3452.t1	1137	949.93	5	0.612112
g3453.t1	1509	1321.93	16	1.40755
g3454.t1	1638	1450.93	7	0.561053
g3455.t1	726	539.347	17	3.6655
g3456.t1	555	369.03	0	0
g3457.t1	6606	6418.93	66	1.19573
g3458.t1	2493	2305.93	7	0.353024
g3459.t1	3207	3019.93	7	0.269559
g3460.t1	1509	1321.93	26	2.28727
g3461.t1	1299	1111.93	165	17.2568
g3462.t1	1536	1348.93	23	1.98286
g3463.t1	1182	994.93	0	0
g3464.t1	666	479.465	126	30.5609
g3465.t1	7548	7360.93	78.9019	1.24654
g3465.t2	7620	7432.93	792.524	12.3995
g3465.t3	7542	7354.93	0	0
g3465.t4	7590	7402.93	0.287246	0.00451236
g3465.t5	7590	7402.93	0.287246	0.00451236
g3466.t1	810	623.275	0	0
g3467.t1	1989	1801.93	96	6.19564
g3468.t1	915	728.152	108	17.2486
g3469.t1	2460	2272.93	104	5.32108
g3470.t1	2586	2398.93	113	5.47789
g3471.t1	1263	1075.93	95	10.2682
g3472.t1	708	521.388	25	5.57611
g3473.t1	1293	1105.93	98	10.3051
g3474.t1	321	146.408	0	0
g3474.t2	318	143.824	0	0
g3475.t1	4482	4294.93	531	14.3778
g3476.t1	297	126.135	6	5.53184
g3477.t1	1146	958.93	7	0.848914
g3478.t1	1353	1165.93	30	2.99227
g3479.t1	1326	1138.93	620	63.3064
g3480.t1	843	656.257	20	3.54412
g3481.t1	1995	1807.93	3.90195	0.250988
g3481.t2	1992	1804.93	20.098	1.29493
g3482.t1	297	126.135	0	0
g3483.t1	207	60.2067	0	0
g3484.t1	273	106.908	0	0
g3485.t1	315	141.234	0	0
g3486.t1	381	200.208	0	0
g3487.t1	1566	1378.93	0	0
g3488.t1	1080	892.93	8	1.0419
g3489.t1	7296	7108.93	170	2.78098
g3489.t2	2292	2104.93	0	0
g3490.t1	1887	1699.93	70	4.78872
g3491.t1	204	58.4001	7	13.9392
g3492.t1	3690	3502.93	339	11.2544
g3493.t1	1209	1021.93	1165	132.574
g3494.t1	951	764.078	51	7.76221
g3495.t1	1455	1267.93	51	4.67765
g3496.t1	1623	1435.93	0	0
g3497.t1	393	211.385	0	0
g3498.t1	237	80.1207	0	0
g3499.t1	387	205.814	0	0
g3500.t1	366	186.37	0	0
g3501.t1	336	159.457	0	0
g3502.t1	210	62.0462	0	0
g3503.t1	1365	1177.93	140	13.8217
g3504.t1	504	318.599	25	9.12531
g3505.t1	2958	2770.93	0	0
g3505.t2	3051	2863.93	0	0
g3506.t1	1356	1168.93	2197	218.572
g3507.t1	264	99.9889	165	191.904
g3508.t1	1185	997.93	0	0
g3509.t1	630	443.582	147	38.5386
g3510.t1	594	407.732	201	57.329
g3511.t1	456	271.756	146	62.478
g3512.t1	1371	1183.93	221	21.708
g3513.t1	1548	1360.93	216	18.4574
g3514.t1	897	710.231	543	88.9105
g3515.t1	459	274.65	0	0
g3516.t1	366	186.37	0	0
g3517.t1	2628	2440.93	0	0
g3518.t1	498	312.7	0	0
g3519.t1	1599	1411.93	15	1.23547
g3520.t1	513	327.466	0	0
g3521.t1	1350	1162.93	0	0
g3522.t1	726	539.347	0	0
g3523.t1	1146	958.93	291	35.2906
g3524.t1	792	605.285	41	7.87729
g3525.t1	369	189.152	28	17.2147
g3526.t1	1209	1021.93	43	4.89328
g3527.t1	1752	1564.93	9	0.668806
g3528.t1	408	225.55	0	0
g3529.t1	948	761.078	12	1.8336
g3530.t1	1449	1261.93	0	0
g3531.t1	1908	1720.93	154	10.4066
g3532.t1	612	425.661	0	0
g3533.t1	4959	4771.93	133	3.24123
g3534.t1	744	557.323	39	8.13786
g3535.t1	351	172.783	0	0
g3536.t1	216	65.9253	0	0
g3537.t1	1026	838.93	0	0
g3538.t1	1992	1804.93	6	0.386584
g3539.t1	297	126.135	0	0
g3540.t1	1470	1282.93	0	0
g3541.t1	309	136.126	7	5.98013
g3542.t1	1575	1387.93	21	1.75956
g3543.t1	2730	2542.93	28	1.28049
g3544.t1	648	461.53	0	0
g3545.t1	390	208.593	0	0
g3546.t1	510	324.504	0	0
g3547.t1	930	743.144	7	1.09541
g3548.t1	759	572.311	15	3.04798
g3549.t1	687	500.43	63	14.6403
g3550.t1	1122	934.93	86	10.6972
g3551.t1	285	116.419	202	201.781
g3552.t1	309	136.126	73	62.3643
g3553.t1	1743	1555.93	1004	75.0406
g3554.t1	351	172.783	8	5.38444
g3555.t1	1956	1768.93	261	17.1586
g3556.t1	792	605.285	0	0
g3557.t1	525	339.314	36	12.3383
g3558.t1	969	782.027	72	10.7069
g3559.t1	1683	1495.93	11	0.855134
g3560.t1	501	315.664	0	0
g3561.t1	627	440.599	2	0.527885
g3562.t1	855	668.254	0	0
g3563.t1	690	503.425	0	0
g3564.t1	483	298.005	0	0
g3565.t1	5055	4867.93	0.0128392	0.000306722
g3565.t2	5091	4903.93	304.987	7.23252
g3566.t1	597	410.711	6	1.6989
g3567.t1	213	63.9757	0	0
g3568.t1	240	82.1981	0	0
g3569.t1	948	761.078	185	28.268
g3570.t1	885	698.239	97	16.1555
g3571.t1	270	104.565	0	0
g3572.t1	105	18.3689	0	0
g3573.t1	123	21.5631	0	0
g3574.t1	240	82.1981	0	0
g3575.t1	246	86.5762	0	0
g3576.t1	276	109.283	0	0
g3577.t1	3402	3214.93	116	4.19603
g3578.t1	1065	877.93	55.5362	7.35646
g3579.t1	2598	2410.93	191	9.21301
g3580.t1	1332	1144.93	53	5.38331
g3581.t1	1830	1642.93	66	4.67173
g3582.t1	1416	1228.93	14	1.32481
g3583.t1	963	776.048	81	12.1381
g3584.t1	1992	1804.93	5.31479	0.342435
g3584.t2	1971	1783.93	165.715	10.8028
g3584.t3	1998	1810.93	119.97	7.70415
g3585.t1	1206	1018.93	50	5.70661
g3586.t1	378	197.442	28	16.4919
g3587.t1	549	363.078	1043	334.07
g3588.t1	495	309.774	27	10.1361
g3589.t1	390	208.593	14	7.80513
g3590.t1	765	578.304	27	5.4295
g3591.t1	5232	5044.93	1144	26.3708
g3592.t1	1920	1732.93	424	28.4536
g3593.t1	879	692.242	161	27.0471
g3594.t1	351	172.783	48	32.3067
g3595.t1	225	71.8731	0	0
g3596.t1	366	186.37	0	0
g3596.t2	219	67.8215	5	8.57344
g3597.t1	3624	3436.93	0	0
g3597.t2	3552	3364.93	1481.65	51.2062
g3597.t3	3528	3340.93	46.3498	1.61337
g3598.t1	2940	2752.93	872.724	36.8667
g3598.t2	2511	2323.93	399.276	19.9804
g3599.t1	2193	2005.93	128	7.42073
g3600.t1	4317	4129.93	156	4.39273
g3601.t1	372	191.914	102	61.8083
g3602.t1	867	680.246	16	2.73531
g3603.t1	633	446.572	60	15.6247
g3604.t1	519	333.377	22	7.67432
g3605.t1	924	737.148	9174	1447.29
g3606.t1	1392	1204.93	1	0.0965141
g3607.t1	936	749.115	20	3.1048
g3608.t1	513	327.466	5	1.77565
g3609.t1	936	749.115	0	0
g3610.t1	741	554.323	6	1.25875
g3611.t1	3534	3346.93	19	0.660176
g3612.t1	918	731.152	441	70.1429
g3613.t1	1383	1195.93	747	72.6386
g3614.t1	717	530.371	0	0
g3615.t1	339	162.086	0	0
g3616.t1	3774	3586.93	16	0.51874
g3617.t1	1476	1288.93	5	0.451121
g3618.t1	501	315.664	0	0
g3619.t1	513	327.466	0	0
g3620.t1	825	638.264	1	0.182202
g3621.t1	1317	1129.93	4	0.411681
g3622.t1	996	808.957	142	20.4134
g3623.t1	417	234.152	40	19.8662
g3624.t1	2004	1816.93	63	4.03232
g3625.t1	1578	1390.93	89	7.4411
g3626.t1	1086	898.93	15	1.94052
g3627.t1	561	374.993	11	3.41132
g3628.t1	252	90.9073	0	0
g3629.t1	342	164.749	0	0
g3630.t1	552	366.054	0	0
g3631.t1	558	372.007	6	1.87565
g3632.t1	558	372.007	13	4.06391
g3633.t1	201	56.5618	8	16.4482
g3634.t1	456	271.756	65	27.8155
g3635.t1	456	271.756	47	20.1128
g3636.t1	723	536.365	0	0
g3637.t1	294	123.675	90	84.6276
g3638.t1	1317	1129.93	234	24.0834
g3639.t1	4491	4303.93	30	0.810604
g3640.t1	2706	2518.93	42	1.93904
g3641.t1	954	767.069	23	3.48695
g3642.t1	639	452.552	25	6.42427
g3643.t1	2331	2143.93	41	2.22395
g3644.t1	966	779.031	0	0
g3645.t1	1239	1051.93	250	27.6379
g3646.t1	960	773.052	52	7.82253
g3647.t1	378	197.442	301	177.288
g3648.t1	924	737.148	10	1.5776
g3649.t1	2232	2044.93	0	0
g3650.t1	1548	1360.93	0	0
g3651.t1	384	203.022	0	0
g3652.t1	210	62.0462	0	0
g3653.t1	933	746.135	0	0
g3654.t1	423	239.914	0	0
g3655.t1	279	111.649	0	0
g3656.t1	1230	1042.93	6	0.669035
g3657.t1	762	575.308	2	0.40428
g3658.t1	4887	4699.93	217	5.36934
g3659.t1	1875	1687.93	32	2.20469
g3660.t1	2967	2779.93	68.5848	2.8691
g3660.t2	2889	2701.93	28.4152	1.22301
g3661.t1	978	791.014	67	9.85016
g3662.t1	1275	1087.93	33	3.52749
g3663.t1	4371	4183.93	429	11.9241
g3664.t1	360	180.912	18	11.5706
g3665.t1	498	312.7	4	1.48759
g3666.t1	741	554.323	1	0.209792
g3667.t1	528	342.286	7	2.37827
g3668.t1	1548	1360.93	23	1.96537
g3669.t1	489	303.862	5	1.91358
g3670.t1	273	106.908	0	0
g3671.t1	2673	2485.93	0	0
g3671.t2	2673	2485.93	260.952	12.2075
g3671.t3	2673	2485.93	13.0476	0.610373
g3671.t4	2271	2083.93	0	0
g3672.t1	999	811.93	71	10.1693
g3673.t1	693	506.419	112	25.7194
g3674.t1	339	162.086	0	0
g3675.t1	369	189.152	0	0
g3676.t1	282	114.002	0	0
g3677.t1	369	189.152	0	0
g3678.t1	354	175.489	0	0
g3679.t1	321	146.408	0	0
g3680.t1	2202	2014.93	8	0.461724
g3681.t1	237	80.1207	0	0
g3682.t1	381	200.208	11	6.38947
g3683.t1	405	222.707	31	16.1875
g3684.t1	1383	1195.93	0	0
g3685.t1	2655	2467.93	176	8.2934
g3686.t1	2043	1855.93	0	0
g3686.t2	2046	1858.93	220	13.763
g3687.t1	1278	1090.93	0	0
g3688.t1	15237	15049.9	288.253	2.22737
g3688.t2	15234	15046.9	109.92	0.849532
g3688.t3	15231	15043.9	133.828	1.03452
g3689.t1	2178	1990.93	2742	160.164
g3690.t1	4035	3847.93	75	2.26666
g3691.t1	1134	946.93	0	0
g3692.t1	2493	2305.93	99.4149	5.0137
g3692.t2	2490	2302.93	675.629	34.1177
g3692.t3	2280	2092.93	131.957	7.33211
g3693.t1	510	324.504	0	0
g3694.t1	261	97.7171	0	0
g3695.t1	594	407.732	0	0
g3696.t1	2469	2281.93	3	0.152887
g3697.t1	3021	2833.93	0	0
g3697.t2	2985	2797.93	0	0
g3698.t1	3354	3166.93	13	0.477373
g3699.t1	2925	2737.93	0	0
g3700.t1	741	554.323	0	0
g3701.t1	360	180.912	0	0
g3702.t1	2583	2395.93	0	0
g3703.t1	318	143.824	0	0
g3704.t1	1563	1375.93	15	1.26779
g3704.t2	1677	1489.93	0	0
g3705.t1	1518	1330.93	4	0.349508
g3706.t1	1461	1273.93	0	0
g3707.t1	2700	2512.93	14	0.647889
g3708.t1	342	164.749	0	0
g3709.t1	225	71.8731	0	0
g3710.t1	807	620.275	0	0
g3711.t1	3783	3595.93	6558	212.086
g3712.t1	237	80.1207	0	0
g3713.t1	1455	1267.93	554	50.8121
g3714.t1	309	136.126	0	0
g3715.t1	336	159.457	0	0
g3716.t1	294	123.675	0	0
g3717.t1	900	713.219	0	0
g3718.t1	1023	835.93	0	0
g3719.t1	840	653.261	0	0
g3720.t1	789	602.285	0	0
g3721.t1	411	228.418	0	0
g3722.t1	501	315.664	0	0
g3723.t1	384	203.022	46	26.3492
g3724.t1	687	500.43	45	10.4573
g3725.t1	426	242.774	32	15.3285
g3726.t1	441	257.243	14	6.32903
g3727.t1	345	167.402	4	2.77877
g3728.t1	1467	1279.93	769	69.8703
g3729.t1	1719	1531.93	3	0.227738
g3730.t1	351	172.783	258	173.648
g3731.t1	1608	1420.93	474	38.7934
g3732.t1	1194	1006.93	1	0.115492
g3733.t1	591	404.77	0	0
g3734.t1	684	497.433	0	0
g3735.t1	525	339.314	0	0
g3736.t1	1245	1057.93	0	0
g3737.t1	1239	1051.93	0	0
g3738.t1	1245	1057.93	5	0.549624
g3739.t1	1248	1060.93	0	0
g3740.t1	1500	1312.93	39	3.45442
g3741.t1	555	369.03	75	23.6348
g3742.t1	2154	1966.93	503	29.7394
g3743.t1	1638	1450.93	370	29.6557
g3744.t1	1782	1594.93	25	1.82285
g3745.t1	1392	1204.93	192	18.5307
g3745.t2	1383	1195.93	0	0
g3746.t1	1425	1237.93	3456	324.661
g3747.t1	1605	1417.93	46	3.77273
g3748.t1	1572	1384.93	6	0.503821
g3749.t1	1608	1420.93	20	1.63685
g3750.t1	348	170.11	37	25.2944
g3751.t1	1035	847.93	38	5.21166
g3752.t1	2733	2545.93	448	20.4637
g3753.t1	1116	928.93	4	0.50076
g3754.t1	306	133.577	13	11.3178
g3755.t1	1842	1654.93	24	1.68649
g3756.t1	1557	1369.93	13	1.10356
g3757.t1	1290	1102.93	22	2.31968
g3758.t1	1527	1339.93	0	0
g3759.t1	1503	1315.93	31	2.73956
g3760.t1	987	799.979	6	0.872219
g3761.t1	1986	1798.93	0	0
g3762.t1	282	114.002	0	0
g3763.t1	294	123.675	0	0
g3764.t1	279	111.649	0	0
g3765.t1	273	106.908	0	0
g3766.t1	273	106.908	0	0
g3767.t1	822	635.264	71	12.9974
g3768.t1	1293	1105.93	193	20.2947
g3769.t1	243	84.3825	0	0
g3770.t1	504	318.599	21	7.66526
g3771.t1	2712	2524.93	0.935522	0.0430881
g3771.t2	2700	2512.93	103.064	4.76959
g3771.t3	2658	2470.93	1.34858e-08	6.34702e-10
g3772.t1	204	58.4001	0	0
g3773.t1	246	86.5762	0	0
g3774.t1	384	203.022	2	1.14562
g3775.t1	1536	1348.93	0	0
g3776.t1	1341	1153.93	19	1.91481
g3777.t1	1020	832.93	0	0
g3778.t1	1647	1459.93	34	2.70832
g3779.t1	1266	1078.93	8	0.862282
g3780.t1	6465	6277.93	791	14.6525
g3781.t1	1545	1357.93	0	0
g3782.t1	597	410.711	0	0
g3783.t1	813	626.275	198	36.7666
g3784.t1	465	280.484	164	67.9968
g3785.t1	2277	2089.93	60	3.33866
g3786.t1	1914	1726.93	206.906	13.9332
g3787.t1	927	740.144	118	18.5404
g3788.t1	267	102.266	0	0
g3788.t2	855	668.254	35	6.09087
g3789.t1	219	67.8215	16	27.435
g3790.t1	1167	979.93	0	0
g3791.t1	1209	1021.93	0	0
g3792.t1	492	306.82	14	5.30636
g3793.t1	2208	2020.93	135	7.76846
g3794.t1	2676	2488.93	125	5.8405
g3795.t1	405	222.707	0	0
