target_id	length	eff_length	est_counts	tpm
g3450.t1	300	98.8603	16	14.46
g3451.t1	324	113.072	5	3.95079
g3452.t1	1137	815.685	0	0
g3453.t1	1509	1187.69	5	0.37613
g3454.t1	1638	1316.69	39	2.64638
g3455.t1	726	420.466	16	3.39984
g3456.t1	555	274.81	1	0.325114
g3457.t1	6606	6284.69	66	0.938273
g3458.t1	2493	2171.69	5	0.205704
g3459.t1	3207	2885.69	6	0.185768
g3460.t1	1509	1187.69	4	0.300904
g3461.t1	1299	977.685	100	9.13839
g3462.t1	1536	1214.69	48	3.53058
g3463.t1	1182	860.685	9	0.934258
g3464.t1	666	367.468	108	26.2587
g3465.t1	7548	7226.69	130.407	1.61225
g3465.t2	7620	7298.69	800.256	9.7961
g3465.t3	7542	7220.69	0	0
g3465.t4	7590	7268.69	0.668473	0.00821669
g3465.t5	7590	7268.69	0.668473	0.00821669
g3466.t1	810	497.193	0	0
g3467.t1	1989	1667.69	281	15.0543
g3468.t1	915	596.4	145	21.722
g3469.t1	2460	2138.69	166	6.93474
g3470.t1	2586	2264.69	162	6.39111
g3471.t1	1263	941.685	59	5.59777
g3472.t1	708	404.307	46	10.1652
g3473.t1	1293	971.685	129	11.8613
g3474.t1	321	111.279	8	6.42311
g3474.t2	318	109.481	0	0
g3475.t1	4482	4160.69	388	8.33174
g3476.t1	297	97.0401	3	2.7621
g3477.t1	1146	824.685	6	0.650028
g3478.t1	1353	1031.69	19	1.64541
g3479.t1	1326	1004.69	557	49.5329
g3480.t1	843	527.956	34	5.75374
g3481.t1	1995	1673.69	1.79823	0.095993
g3481.t2	1992	1670.69	9.20177	0.492091
g3482.t1	297	97.0401	9	8.28629
g3483.t1	207	50.7848	0	0
g3484.t1	273	83.6707	2	2.13563
g3485.t1	315	107.704	0	0
g3486.t1	381	148.612	0	0
g3487.t1	1566	1244.69	0	0
g3488.t1	1080	758.685	44	5.18155
g3489.t1	7296	6974.69	313	4.00949
g3489.t2	2292	1970.69	0	0
g3490.t1	1887	1565.69	42	2.3967
g3491.t1	204	49.5462	1	1.80326
g3492.t1	3690	3368.69	369	9.78667
g3493.t1	1209	887.685	1947	195.964
g3494.t1	951	631.004	59	8.35389
g3495.t1	1455	1133.69	83	6.54116
g3496.t1	1623	1301.69	13	0.89229
g3497.t1	393	156.344	0	0
g3498.t1	237	64.751	0	0
g3499.t1	387	152.428	0	0
g3500.t1	366	138.884	0	0
g3501.t1	336	120.23	0	0
g3502.t1	210	52.1415	0	0
g3503.t1	1365	1043.69	106	9.07413
g3504.t1	504	235.061	59	22.4254
g3505.t1	2958	2636.69	0	0
g3505.t2	3051	2729.69	0	0
g3506.t1	1356	1034.69	1761	152.062
g3507.t1	264	78.7635	696	789.501
g3508.t1	1185	863.685	0	0
g3509.t1	630	336.487	52	13.8072
g3510.t1	594	306.283	47	13.7102
g3511.t1	456	199.853	68	30.3996
g3512.t1	1371	1049.69	141	12.0013
g3513.t1	1548	1226.69	81	5.89958
g3514.t1	897	579.109	1047	161.531
g3515.t1	459	202.001	0	0
g3516.t1	366	138.884	0	0
g3517.t1	2628	2306.69	22	0.852125
g3518.t1	498	230.576	0	0
g3519.t1	1599	1277.69	10	0.69927
g3520.t1	513	241.962	2	0.738502
g3521.t1	1350	1028.69	0	0
g3522.t1	726	420.466	13	2.76237
g3523.t1	1146	824.685	308	33.3681
g3524.t1	792	480.55	1	0.185922
g3525.t1	369	140.789	12	7.61518
g3526.t1	1209	887.685	37	3.72402
g3527.t1	1752	1430.69	7	0.437142
g3528.t1	408	166.395	0	0
g3529.t1	948	628.081	9	1.28025
g3530.t1	1449	1127.69	14	1.1092
g3531.t1	1908	1586.69	119	6.70078
g3532.t1	612	321.261	13	3.61538
g3533.t1	4959	4637.69	111	2.13841
g3534.t1	744	436.62	35	7.16199
g3535.t1	351	129.496	0	0
g3536.t1	216	54.8186	0	0
g3537.t1	1026	704.685	0	0
g3538.t1	1992	1670.69	1	0.0534779
g3539.t1	297	97.0401	0	0
g3540.t1	1470	1148.69	3	0.23334
g3541.t1	309	104.142	7	6.00539
g3542.t1	1575	1253.69	19	1.35405
g3543.t1	2730	2408.69	9	0.333835
g3544.t1	648	351.847	2	0.507862
g3545.t1	390	154.381	1	0.578729
g3546.t1	510	239.652	7	2.60967
g3547.t1	930	610.722	5	0.731468
g3548.t1	759	450.269	3	0.595275
g3549.t1	687	385.83	78	18.0621
g3550.t1	1122	800.685	141	15.7335
g3551.t1	285	90.2787	99	97.9758
g3552.t1	309	104.142	200	171.583
g3553.t1	1743	1421.69	4504	283.05
g3554.t1	351	129.496	17	11.729
g3555.t1	1956	1634.69	385	21.0424
g3556.t1	792	480.55	22	4.09028
g3557.t1	525	251.213	33	11.7365
g3558.t1	969	648.437	82	11.2984
g3559.t1	1683	1361.69	17	1.11543
g3560.t1	501	232.764	0	0
g3561.t1	627	333.994	1	0.267504
g3562.t1	855	539.196	0	0
g3563.t1	690	388.487	0	0
