target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	582.562	57	13.4628
Phel_contig_10	2138	1812.38	55949.8	4247.69
Phel_contig_100	10344	10018.4	1228	16.8657
Phel_contig_1000	4676	4350.38	4594	145.3
Phel_contig_10000	843	523.908	19	4.99001
Phel_contig_10001	1108	782.377	80	14.0694
Phel_contig_10002	3127	2801.38	203.953	10.0175
Phel_contig_10003	1120	794.377	22.2337	3.85113
Phel_contig_10004	712	403.552	19	6.47824
Phel_contig_10005	1319	993.377	3	0.415537
Phel_contig_10006	861	540.832	6	1.52648
Phel_contig_10007	777	462.473	5	1.4876
Phel_contig_10008	510	235.227	5	2.92473
Phel_contig_10009	609	314.58	8.29481	3.6281
Phel_contig_1001	1473	1147.38	267	32.019
Phel_contig_10010	771	456.988	13	3.91418
Phel_contig_10011	1568	1242.38	106.993	11.8496
Phel_contig_10012	692	386.129	262	93.3624
Phel_contig_10013	2373	2047.38	36	2.4194
Phel_contig_10014	793	477.134	72.0503	20.7777
Phel_contig_10015	1463	1137.38	11.8821	1.43745
Phel_contig_10016	938	614.032	26.1799	5.86652
Phel_contig_10017	1069	743.377	140.042	25.921
Phel_contig_10018	846	526.749	123.044	32.1411
Phel_contig_10019	679	374.852	16.0145	5.87836
Phel_contig_1002	859	539.009	2	0.510548
Phel_contig_10020	1174	848.377	33	5.35215
Phel_contig_10021	2110	1784.38	205	15.8078
Phel_contig_10022	806	489.373	39	10.9655
Phel_contig_10023	1575	1249.38	4	0.440524
Phel_contig_10024	928	604.429	20	4.55289
Phel_contig_10025	1488	1162.38	87	10.2985
Phel_contig_10026	598	305.284	61	27.4934
Phel_contig_10027	1401	1075.38	752.687	96.3067
Phel_contig_10028	543	261.023	7	3.68996
Phel_contig_10029	1102	776.377	21	3.72177
Phel_contig_1003	1146	820.377	124	20.7975
Phel_contig_10030	2857	2531.38	277	15.0566
Phel_contig_10031	2059	1733.38	175.372	13.921
Phel_contig_10032	935	611.17	25	5.62835
Phel_contig_10033	516	239.913	16	9.17635
Phel_contig_10034	4128	3802.38	182.299	6.59679
Phel_contig_10035	2487	2161.38	99	6.30242
Phel_contig_10036	1004	678.377	6	1.21698
Phel_contig_10037	2471	2145.38	97.3279	6.24218
Phel_contig_10038	834	515.578	39	10.4081
Phel_contig_10039	1685	1359.38	39.2267	3.9705
Phel_contig_1004	1581	1255.38	540.08	59.1952
Phel_contig_10040	2252	1926.38	108.168	7.72614
Phel_contig_10041	1570	1244.38	44.6359	4.93555
Phel_contig_10042	516	239.913	1	0.573522
Phel_contig_10043	2675	2349.38	302	17.6871
Phel_contig_10044	2379	2053.38	115	7.70605
Phel_contig_10045	1053	727.377	88	16.6466
Phel_contig_10046	1354	1028.38	49.2825	6.59391
Phel_contig_10047	604	310.421	33	14.6274
Phel_contig_10048	4774	4448.38	115	3.55713
Phel_contig_10049	1759	1433.38	258	24.7664
Phel_contig_1005	669	365.987	407	153.014
Phel_contig_10050	2528	2202.38	25.4015	1.58698
