target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	593.161	100	24.5158
Phel_contig_10	2138	1823.84	6861.94	547.116
Phel_contig_100	10344	10029.8	2026	29.3741
Phel_contig_1000	4676	4361.84	5646	188.231
Phel_contig_10000	843	533.865	8	2.1791
Phel_contig_10001	1108	793.839	34	6.22824
Phel_contig_10002	3127	2812.84	140.135	7.24468
Phel_contig_10003	1120	805.839	20.0138	3.6116
Phel_contig_10004	712	412.286	23	8.11238
Phel_contig_10005	1319	1004.84	37	5.35456
Phel_contig_10006	861	550.87	62	16.3667
Phel_contig_10007	777	472.12	8	2.46409
Phel_contig_10008	510	240.777	6	3.62372
Phel_contig_10009	609	321.879	6.18683	2.79508
Phel_contig_1001	1473	1158.84	249.818	31.3487
Phel_contig_10010	771	466.453	4	1.24701
Phel_contig_10011	1568	1253.84	214.399	24.8657
Phel_contig_10012	692	394.478	239	88.1036
Phel_contig_10013	2373	2058.84	106	7.48691
Phel_contig_10014	793	486.841	9	2.68828
Phel_contig_10015	1463	1148.84	37.4458	4.73983
Phel_contig_10016	938	625.216	24.2973	5.65127
Phel_contig_10017	1069	754.839	209.823	40.422
Phel_contig_10018	846	536.595	92.2913	25.0111
Phel_contig_10019	679	382.846	27	10.2555
Phel_contig_1002	859	548.925	3	0.794743
Phel_contig_10020	1174	859.839	82	13.8681
Phel_contig_10021	2110	1795.84	505	40.8924
Phel_contig_10022	806	498.881	42	12.2425
Phel_contig_10023	1575	1260.84	43	4.95938
Phel_contig_10024	928	615.48	31	7.32431
Phel_contig_10025	1488	1173.84	108	13.3793
Phel_contig_10026	598	312.519	117	54.4413
Phel_contig_10027	1401	1086.84	425	56.8647
Phel_contig_10028	543	267.613	4	2.17356
Phel_contig_10029	1102	787.839	20	3.69157
Phel_contig_1003	1146	831.839	285	49.8224
Phel_contig_10030	2857	2542.84	719	41.1177
Phel_contig_10031	2059	1744.84	357.849	29.8238
Phel_contig_10032	935	622.294	79	18.4608
Phel_contig_10033	516	245.71	4	2.36731
Phel_contig_10034	4128	3813.84	341.357	13.0156
Phel_contig_10035	2487	2172.84	43	2.87779
Phel_contig_10036	1004	689.839	5.14629	1.08484
Phel_contig_10037	2471	2156.84	1345.76	90.7335
Phel_contig_10038	834	525.265	50	13.8424
Phel_contig_10039	1685	1370.84	74.243	7.87568
Phel_contig_1004	1581	1266.84	267.727	30.7319
Phel_contig_10040	2252	1937.84	169.681	12.7331
Phel_contig_10041	1570	1255.84	57.4471	6.65201
Phel_contig_10042	516	245.71	2	1.18365
Phel_contig_10043	2675	2360.84	454	27.9646
Phel_contig_10044	2379	2064.84	135	9.5075
Phel_contig_10045	1053	738.839	24	4.72368
Phel_contig_10046	1354	1039.84	94.7111	13.245
Phel_contig_10047	604	317.62	21	9.61459
Phel_contig_10048	4774	4459.84	306.549	9.9954
Phel_contig_10049	1759	1444.84	395	39.7554
Phel_contig_1005	669	374.144	198	76.9564
Phel_contig_10050	2528	2213.84	143.559	9.42981
Phel_contig_10051	991	676.958	18	3.8666
Phel_contig_10052	1533	1218.84	51	6.08475
Phel_contig_10053	1349	1034.84	123	17.2843
Phel_contig_10054	842	532.865	0	0
Phel_contig_10055	1012	697.839	23	4.79282
Phel_contig_10056	605	318.467	340.935	155.677
Phel_contig_10057	565	285.326	119	60.649
Phel_contig_10058	1421	1106.84	906	119.032
Phel_contig_10059	671	375.91	49.9793	19.3341
Phel_contig_1006	680	383.747	63	23.8734
Phel_contig_10060	1142	827.839	80	14.0528
Phel_contig_10061	959	645.518	0	0
Phel_contig_10062	725	424.074	24	8.22979
Phel_contig_10063	519	248.063	92	53.9318
Phel_contig_10064	1344	1029.84	304	42.9263
Phel_contig_10065	650	357.396	19.3946	7.89132
Phel_contig_10066	805	497.944	22.2618	6.50129
Phel_contig_10067	1839	1524.84	488.584	46.5945
Phel_contig_10068	1288	973.839	45	6.71961
Phel_contig_10069	2996	2681.84	95.3756	5.17158
Phel_contig_1007	757	453.555	573.997	184.034
Phel_contig_10070	2396	2081.84	517.62	36.1562
Phel_contig_10071	945	631.886	0	0
Phel_contig_10072	1011	696.839	55.1414	11.5071
Phel_contig_10073	1739	1424.84	482	49.1926
Phel_contig_10074	857	547.05	149	39.6076
Phel_contig_10075	974	660.258	85	18.7208
Phel_contig_10076	591	306.647	34	16.1235
Phel_contig_10077	1218	903.839	44	7.07914
Phel_contig_10078	1722	1407.84	55	5.68105
Phel_contig_10079	4519	4204.84	856	29.6035
Phel_contig_1008	917	604.74	94.7946	22.7947
Phel_contig_10080	1179	864.839	193	32.452
Phel_contig_10081	516	245.71	106	62.7337
Phel_contig_10082	762	458.171	26.0462	8.26677
Phel_contig_10083	762	458.171	9	2.8565
