target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	593.888	7	1.30607
Phel_contig_10	2138	1824.37	65104.3	3954.31
Phel_contig_100	10344	10030.4	1164	12.8591
Phel_contig_1000	4676	4362.37	8796	223.428
Phel_contig_10000	843	534.764	1	0.207211
Phel_contig_10001	1108	794.372	11	1.53442
Phel_contig_10002	3127	2813.37	75.4874	2.97318
Phel_contig_10003	1120	806.372	18.1504	2.49417
Phel_contig_10004	712	413.579	24	6.43024
Phel_contig_10005	1319	1005.37	159	17.5245
Phel_contig_10006	861	551.736	36	7.23012
Phel_contig_10007	777	472.815	8	1.87488
Phel_contig_10008	510	243.016	16	7.29557
Phel_contig_10009	609	322.936	14.1321	4.84915
Phel_contig_1001	1473	1159.37	321	30.6801
Phel_contig_10010	771	467.257	3	0.711442
Phel_contig_10011	1568	1254.37	154.632	13.6599
Phel_contig_10012	692	395.467	330	92.4651
Phel_contig_10013	2373	2059.37	50	2.69035
Phel_contig_10014	793	487.706	42	9.54257
Phel_contig_10015	1463	1149.37	27.6709	2.6677
Phel_contig_10016	938	625.805	44.3516	7.85315
Phel_contig_10017	1069	755.372	312.729	45.8756
Phel_contig_10018	846	537.561	53.2634	10.9793
Phel_contig_10019	679	383.749	21	6.06382
Phel_contig_1002	859	549.888	129	25.995
Phel_contig_10020	1174	860.372	51	6.56838
Phel_contig_10021	2110	1796.37	280	17.2717
Phel_contig_10022	806	499.731	23	5.09995
Phel_contig_10023	1575	1261.37	5	0.439239
Phel_contig_10024	928	616.117	5	0.899252
Phel_contig_10025	1488	1174.37	55	5.18957
Phel_contig_10026	598	313.66	100	35.3276
Phel_contig_10027	1401	1087.37	587	59.8183
Phel_contig_10028	543	269.13	7	2.8821
Phel_contig_10029	1102	788.372	3	0.421662
Phel_contig_1003	1146	832.372	178	23.6961
Phel_contig_10030	2857	2543.37	563	24.5286
Phel_contig_10031	2059	1745.37	265.423	16.851
Phel_contig_10032	935	622.93	158	28.1055
Phel_contig_10033	516	247.948	10	4.46904
Phel_contig_10034	4128	3814.37	180.779	5.2517
Phel_contig_10035	2487	2173.37	56.0025	2.85527
Phel_contig_10036	1004	690.372	2	0.321012
Phel_contig_10037	2471	2157.37	985.92	50.6397
Phel_contig_10038	834	526.165	65	13.6888
Phel_contig_10039	1685	1371.37	17.0011	1.37371
Phel_contig_1004	1581	1267.37	444.858	38.8948
Phel_contig_10040	2252	1938.37	186.131	10.6403
Phel_contig_10041	1570	1256.37	15.2576	1.34568
Phel_contig_10042	516	247.948	1	0.446904
Phel_contig_10043	2675	2361.37	316	14.8285
Phel_contig_10044	2379	2065.37	180.36	9.67646
Phel_contig_10045	1053	739.372	1	0.149869
Phel_contig_10046	1354	1040.37	98.9107	10.5349
Phel_contig_10047	604	318.681	27	9.3882
Phel_contig_10048	4774	4460.37	144.072	3.57918
Phel_contig_10049	1759	1445.37	289	22.1561
Phel_contig_1005	669	374.952	157	46.3978
Phel_contig_10050	2528	2214.37	184.391	9.22708
Phel_contig_10051	991	677.508	0	0
Phel_contig_10052	1533	1219.37	96	8.72387
Phel_contig_10053	1349	1035.37	160.64	17.1922
Phel_contig_10054	842	533.804	0	0
Phel_contig_10055	1012	698.372	6	0.952004
Phel_contig_10056	605	319.57	160.955	55.8101
Phel_contig_10057	565	286.585	347.247	134.264
Phel_contig_10058	1421	1107.37	732	73.2473
Phel_contig_10059	671	376.767	44.6775	13.1399
Phel_contig_1006	680	384.659	31	8.93017
Phel_contig_10060	1142	828.372	56	7.49095
Phel_contig_10061	959	646.233	0	0
Phel_contig_10062	725	425.232	44	11.4657
Phel_contig_10063	519	250.354	12	5.31129
Phel_contig_10064	1344	1030.37	166	17.8521
Phel_contig_10065	650	358.341	64.7473	20.0216
Phel_contig_10066	805	498.757	10.1037	2.24473
Phel_contig_10067	1839	1525.37	251.804	18.292
Phel_contig_10068	1288	974.372	28	3.18425
Phel_contig_10069	2996	2682.37	137.02	5.66029
Phel_contig_1007	757	454.278	763.117	186.142
Phel_contig_10070	2396	2082.37	282.861	15.0518
Phel_contig_10071	945	632.601	0	0
Phel_contig_10072	1011	697.372	30.0461	4.77418
Phel_contig_10073	1739	1425.37	228	17.7248
Phel_contig_10074	857	548.123	57	11.5231
Phel_contig_10075	974	660.776	29	4.86315
Phel_contig_10076	591	307.961	14	5.0374
Phel_contig_10077	1218	904.372	27	3.30819
Phel_contig_10078	1722	1408.37	132	10.3856
Phel_contig_10079	4519	4205.37	402	10.5924
Phel_contig_1008	917	605.362	68.8564	12.6039
Phel_contig_10080	1179	865.372	207	26.5059
Phel_contig_10081	516	247.948	144	64.3542
Phel_contig_10082	762	458.941	21.5143	5.19452
Phel_contig_10083	762	458.941	10.0384	2.42371
Phel_contig_10084	648	356.594	50.624	15.731
Phel_contig_10085	993	679.491	53.0301	8.64795
Phel_contig_10086	1909	1595.37	0	0
Phel_contig_10087	1279	965.372	2.08832	0.239705
Phel_contig_10088	796	490.483	1	0.225918
Phel_contig_10089	995	681.423	0	0
Phel_contig_1009	2709	2395.37	1130.26	52.2853
Phel_contig_10090	2530	2216.37	275	13.7488
Phel_contig_10091	1233	919.372	30	3.6158
Phel_contig_10092	1180	866.372	56	7.16239
Phel_contig_10093	689	392.793	6	1.69263
Phel_contig_10094	1244	930.372	29.7987	3.54908
Phel_contig_10095	1435	1121.37	34	3.35972
Phel_contig_10096	2449	2135.37	324.909	16.8602
Phel_contig_10097	503	237.458	25.7681	12.0246
Phel_contig_10098	1041	727.372	44	6.70302
Phel_contig_10099	744	442.445	23.3602	5.85047
Phel_contig_101	1984	1670.37	432	28.6579
Phel_contig_1010	4061	3747.37	626	18.5107
Phel_contig_10100	1727	1413.37	42	3.29281
Phel_contig_10101	1002	688.372	150	24.1458
Phel_contig_10102	587	304.595	37.5864	13.6736
Phel_contig_10103	1633	1319.37	314	26.3716
Phel_contig_10104	5712	5398.37	811.369	16.6544
Phel_contig_10105	4352	4038.37	153	4.19816
Phel_contig_10106	2694	2380.37	91	4.23615
Phel_contig_10107	3186	2872.37	412.544	15.9149
Phel_contig_10108	6573	6259.37	1880	33.2814
Phel_contig_10109	1009	695.372	1	0.159352
Phel_contig_1011	3851	3537.37	107.398	3.36425
Phel_contig_10110	1167	853.372	4	0.519393
Phel_contig_10111	3878	3564.37	67	2.08289
Phel_contig_10112	841	532.831	17.1797	3.57273
Phel_contig_10113	1177	863.372	20	2.56688
Phel_contig_10114	630	340.912	61	19.8272
Phel_contig_10115	691	394.6	20	5.61626
Phel_contig_10116	1824	1510.37	33	2.42105
Phel_contig_10117	510	243.016	150	68.396
Phel_contig_10119	2988	2674.37	42	1.74021
Phel_contig_1012	6979	6665.37	3451	57.3713
Phel_contig_10120	1053	739.372	160	23.979
Phel_contig_10121	2404	2090.37	324	17.175
Phel_contig_10122	858	549.027	16	3.22924
Phel_contig_10123	1445	1131.37	8.00583	0.784107
Phel_contig_10124	1142	828.372	61.482	8.22426
Phel_contig_10125	786	481.246	123.774	28.4995
Phel_contig_10126	824	516.796	269	57.6776
Phel_contig_10127	6932	6618.37	659.884	11.0482
Phel_contig_10128	954	641.346	58	10.021
Phel_contig_10129	878	567.82	30	5.85443
Phel_contig_1013	4563	4249.37	1400.29	36.5146
Phel_contig_10130	4942	4628.37	876.947	20.9952
Phel_contig_10131	2252	1938.37	217.947	12.4591
Phel_contig_10132	664	370.448	315.875	94.485
Phel_contig_10133	958	645.249	2	0.343461
Phel_contig_10134	1692	1378.37	655	52.6562
Phel_contig_10135	1382	1068.37	15	1.55576
Phel_contig_10136	646	354.827	96.9242	30.2684
Phel_contig_10137	640	349.603	235.933	74.7806
Phel_contig_10138	2469	2155.37	112	5.75798
Phel_contig_10139	1003	689.372	40	6.42955
Phel_contig_1014	1097	783.372	5	0.707255
Phel_contig_10140	2077	1763.37	96.8695	6.0872
Phel_contig_10141	574	293.77	22	8.29831
Phel_contig_10142	897	586.065	2	0.378145
Phel_contig_10143	1122	808.372	36.2681	4.9715
Phel_contig_10144	3512	3198.37	38	1.31652
Phel_contig_10146	513	245.508	14	6.31882
Phel_contig_10147	2552	2238.37	132.669	6.5677
Phel_contig_10148	1108	794.372	35.2676	4.91957
Phel_contig_10149	1354	1040.37	348.454	37.1135
Phel_contig_1015	3671	3357.37	11482	378.959
Phel_contig_10150	874	564.09	105	20.626
Phel_contig_10151	529	258.005	20.1137	8.6385
Phel_contig_10152	1158	844.372	13.2922	1.74437
Phel_contig_10153	609	322.936	50	17.1565
Phel_contig_10154	1123	809.372	0	0
Phel_contig_10155	1387	1073.37	156.813	16.1885
Phel_contig_10156	1485	1171.37	47.2803	4.4726
Phel_contig_10157	1006	692.372	16	2.56068
Phel_contig_10158	517	248.75	7	3.11823
Phel_contig_10159	2291	1977.37	94.3034	5.28462
Phel_contig_1016	4907	4593.37	1151.08	27.7683
Phel_contig_10160	3679	3365.37	102	3.35847
Phel_contig_10161	1684	1370.37	71	5.74109
Phel_contig_10162	671	376.767	13.7252	4.03663
Phel_contig_10163	837	529.072	47	9.84368
Phel_contig_10164	1441	1127.37	40	3.93158
Phel_contig_10165	5653	5339.37	1326	27.5187
Phel_contig_10166	1033	719.372	707	108.903
Phel_contig_10167	1766	1452.37	28	2.13626
Phel_contig_10168	1047	733.372	19	2.8708
Phel_contig_10169	597	312.786	100	35.4264
Phel_contig_1017	902	590.962	1284	240.758
Phel_contig_10170	867	557.457	8	1.5902
Phel_contig_10171	567	288.123	15	5.76883
Phel_contig_10172	2093	1779.37	4	0.249096
Phel_contig_10173	4199	3885.37	136.523	3.89357
Phel_contig_10174	627	338.298	75.5066	24.732
Phel_contig_10175	884	573.605	100.674	19.4482
Phel_contig_10176	566	287.327	109	42.0363
Phel_contig_10177	585	302.956	4.37177	1.59901
Phel_contig_10178	1496	1182.37	48	4.49843
Phel_contig_10179	1152	838.372	118	15.5962
Phel_contig_1018	574	293.77	7	2.64037
Phel_contig_10180	2385	2071.37	33.379	1.78562
