target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	587.56	16	3.36027
Phel_contig_10	2138	1817.88	46.5961	3.16293
Phel_contig_100	10344	10023.9	1872	23.045
Phel_contig_1000	4676	4355.88	11400	322.95
Phel_contig_10000	843	528.204	18	4.20511
Phel_contig_10001	1108	787.88	53	8.30084
Phel_contig_10002	3127	2806.88	96.9634	4.26275
Phel_contig_10003	1120	799.88	59.6113	9.19624
Phel_contig_10004	712	408.053	82	24.7972
Phel_contig_10005	1319	998.88	42	5.18851
Phel_contig_10006	861	545.175	64	14.486
Phel_contig_10007	777	466.695	21.7251	5.74426
Phel_contig_10008	510	238.302	25	12.9455
Phel_contig_10009	609	318.616	8.72066	3.37745
Phel_contig_1001	1473	1152.88	440	47.095
Phel_contig_10010	771	461.262	6	1.60513
Phel_contig_10011	1568	1247.88	133.882	13.239
Phel_contig_10012	692	390.576	169	53.3933
Phel_contig_10013	2373	2052.88	135	8.11477
Phel_contig_10014	793	481.384	87	22.3015
Phel_contig_10015	1463	1142.88	66.5905	7.18982
Phel_contig_10016	938	619.545	18.2074	3.62645
Phel_contig_10017	1069	748.88	198.967	32.7851
Phel_contig_10018	846	531.057	204.67	47.5576
Phel_contig_10019	679	379.228	101.035	32.8758
Phel_contig_1002	859	543.312	160	36.3393
Phel_contig_10020	1174	853.88	94	13.5843
Phel_contig_10021	2110	1789.88	342	23.5781
Phel_contig_10022	806	493.434	32	8.00252
Phel_contig_10023	1575	1254.88	3	0.295002
Phel_contig_10024	928	609.9	98	19.8278
Phel_contig_10025	1488	1167.88	466	49.2373
Phel_contig_10026	598	309.132	73	29.1397
Phel_contig_10027	1401	1080.88	602	68.7267
Phel_contig_10028	543	264.322	3	1.40054
Phel_contig_10029	1102	781.88	69	10.8897
Phel_contig_1003	1146	825.88	193	28.8368
Phel_contig_10030	2857	2536.88	257	12.5008
Phel_contig_10031	2059	1738.88	233.254	16.5526
Phel_contig_10032	935	616.669	46	9.20474
Phel_contig_10033	516	242.955	24	12.1897
Phel_contig_10034	4128	3807.88	333.642	10.8119
Phel_contig_10035	2487	2166.88	48	2.73346
Phel_contig_10036	1004	683.88	11	1.98481
Phel_contig_10037	2471	2150.88	190.921	10.9533
Phel_contig_10038	834	519.68	53	12.5848
Phel_contig_10039	1685	1364.88	71.5276	6.46674
Phel_contig_1004	1581	1260.88	288.172	28.2023
Phel_contig_10040	2252	1931.88	475.398	30.3657
Phel_contig_10041	1570	1249.88	57.7273	5.69927
Phel_contig_10042	516	242.955	1	0.507903
Phel_contig_10043	2675	2354.88	255	13.3622
Phel_contig_10044	2379	2058.88	254	15.2233
Phel_contig_10045	1053	732.88	4	0.673494
Phel_contig_10046	1354	1033.88	87.6454	10.4608
Phel_contig_10047	604	314.244	29	11.3877
Phel_contig_10048	4774	4453.88	137.328	3.80476
Phel_contig_10049	1759	1438.88	101	8.6617
Phel_contig_1005	669	370.472	1433	477.306
Phel_contig_10050	2528	2207.88	446.213	24.9386
Phel_contig_10051	991	671.031	2	0.367784
Phel_contig_10052	1533	1212.88	105	10.6826
Phel_contig_10053	1349	1028.88	236	28.3044
Phel_contig_10054	842	527.217	0	0
Phel_contig_10055	1012	691.88	38.5749	6.87987
Phel_contig_10056	605	315.1	84.4389	33.0674
Phel_contig_10057	565	282.077	4	1.74984
Phel_contig_10058	1421	1100.88	106	11.8815
Phel_contig_10059	671	372.259	51.6747	17.1293
Phel_contig_1006	680	380.109	52	16.8811
Phel_contig_10060	1142	821.88	42	6.3059
Phel_contig_10061	959	639.899	1	0.192839
Phel_contig_10062	725	419.573	82	24.1164
Phel_contig_10063	519	245.211	5	2.51615
Phel_contig_10064	1344	1023.88	94	11.3288
Phel_contig_10065	650	353.945	21.3175	7.43203
Phel_contig_10066	805	492.471	44.8815	11.2459
Phel_contig_10067	1839	1518.88	56.9775	4.62899
Phel_contig_10068	1288	967.88	29	3.69728
Phel_contig_10069	2996	2675.88	403.301	18.5981
Phel_contig_1007	757	448.503	2557.25	703.58
Phel_contig_10070	2396	2075.88	197.237	11.7244
Phel_contig_10071	945	626.296	2	0.394055
Phel_contig_10072	1011	690.88	118.416	21.1501
Phel_contig_10073	1739	1418.88	543	47.2237
Phel_contig_10074	857	541.435	128	29.1722
Phel_contig_10075	974	654.494	10	1.88539
Phel_contig_10076	591	303.379	34	13.8293
Phel_contig_10077	1218	897.88	46	6.32187
Phel_contig_10078	1722	1401.88	38	3.34487
Phel_contig_10079	4519	4198.88	416.704	12.2462
Phel_contig_1008	917	599.217	63.0177	12.9773
Phel_contig_10080	1179	858.88	228	32.7573
Phel_contig_10081	516	242.955	12	6.09484
Phel_contig_10082	762	453.008	51.8397	14.1209
Phel_contig_10083	762	453.008	5.20661	1.41826
Phel_contig_10084	648	352.27	38.1452	13.362
Phel_contig_10085	993	672.998	124.016	22.739
Phel_contig_10086	1909	1588.88	0	0
Phel_contig_10087	1279	958.88	16.6619	2.1442
Phel_contig_10088	796	484.151	1	0.254874
Phel_contig_10089	995	674.964	0	0
Phel_contig_1009	2709	2388.88	2912.47	150.444
Phel_contig_10090	2530	2209.88	191	10.6652
Phel_contig_10091	1233	912.88	109.676	14.8253
Phel_contig_10092	1180	859.88	50	7.17527
Phel_contig_10093	689	387.971	19	6.04311
Phel_contig_10094	1244	923.88	164.227	21.9348
